;PDAC018T;PDAC029T;PDAC013T;PDAC020T;PDAC021T;PDAC017T;PDAC031T;PDAC012T;PDAC032T;PDAC028T;PDAC030T;PDAC027T;PDAC025T;PDAC011T;PDAC024T;PDAC008T;PDAC026T;PDAC019T;PDAC015T;PDAC001T;PDAC022T
ENSMUSG00000003072;5.4844126274379;5.51716949533988;5.26258679083571;5.52599716733419;5.97403609443462;5.63259419244467;6.24957055837799;6.5105161688484;6.13151401298771;5.83804082295084;5.7951308763183;5.58250109845572;6.03576900733642;5.88193938443521;6.08080621905416;6.31067197008349;5.64287622790126;6.45670219738128;5.59458235626676;5.38878612518269;6.09778468098054
ENSMUSG00000020062;-3.24396833972225;-2.70654072588432;-2.29539164446151;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.06155425539523;-2.43481144297433;-2.16547773854735;-3.24396833972225;-3.24396833972225;-2.73348080248398;-1.89341746811;-3.24396833972225;-2.37008196556904;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225
ENSMUSG00000026784;1.82272953115861;1.74216944213267;1.97592579628543;1.88672215464214;1.53469410226887;1.79195262324553;1.87054031005681;1.81538903663536;1.02992943750139;1.62681304849633;1.65312794000571;1.81193855077614;1.60911441532819;1.56121528929955;1.66967522652496;1.92643782636792;1.13455830457931;2.16340031875936;1.86993679736043;1.57281115221894;1.4335471763742
ENSMUSG00000021036;6.88709500268988;7.12031259933988;6.69714660160143;6.98673352798203;6.85296877970703;6.92186654120014;6.86239213285553;6.61820924673868;6.68358338856259;6.90156086492515;6.5781666898837;6.66804215289626;6.69364074165366;7.07204199495546;6.93848916848517;7.19143506177757;7.00884800022433;7.24457398578872;6.88864252949798;7.0275845104859;6.81777959764207
ENSMUSG00000037373;7.15513510197716;6.96227047648014;6.96425252336928;7.14582435346796;6.84003476816287;7.23525824376458;7.1224360823963;6.85924793816934;7.00620329057039;7.13887448928832;7.1379013450478;6.95113615431643;7.47050846278798;7.14274060306543;7.10430798303427;7.45319292682064;7.12572577856254;7.4959209594695;7.0749605062216;7.29157361807655;7.0408909011435
ENSMUSG00000025220;6.55397087743554;6.72493746350797;6.73486361521853;6.39107942570952;6.28597334735326;6.35334858103872;6.42293926576464;6.16749435812022;6.56788646154272;5.97953030565238;6.17280689413783;6.50036869816997;6.50207415487383;6.85649583077982;6.46067117097619;6.87591622383671;6.50856665586919;6.5678040357597;6.65548628457838;6.71454236120626;6.32675391054882
ENSMUSG00000019849;5.51631467050788;5.54246190941531;4.96903730867507;5.59132992983495;5.72203008727267;5.30521790731366;5.78261192039025;5.37677092793224;5.57394045654266;5.5926252286736;5.37661590638216;5.40010287712314;5.90662863015175;5.56174351653978;5.38562635866981;5.84215132238801;5.42958363518574;5.53547825062234;5.40504761044991;5.17793112120036;5.65875637872949
ENSMUSG00000025815;0.938742934233129;1.87927053666808;1.11564570126871;1.43761790384657;0.399819294707763;1.06843643618716;1.99700636339184;1.87905312031401;1.54700231529559;1.2498228755718;0.787992469537215;0.395535995049994;0.322927589716472;1.56121528929955;1.47817440643759;1.29923960519052;1.0947766766741;1.3780799453924;0.72272089846561;1.12746486097927;1.72249785209818
ENSMUSG00000052310;7.82894027841207;7.80204522614582;7.48185902616758;7.86022583807104;7.86701131844766;7.91444905965436;7.91677668940704;7.53830751267403;7.94300393057795;7.86621581836856;7.84358408031752;7.90593345274992;7.96579658158473;8.02593670108855;8.12502852839079;8.21043013583789;7.78115930351733;8.38587350568563;7.79220840781353;7.88980864031261;8.01770587236917
ENSMUSG00000031209;2.92392908544502;3.18750855318263;2.6072317259277;3.55677259901355;3.68373571759069;1.88379469369902;3.79088711547266;3.58674429855;2.17197466275112;2.36396068509909;1.55704651522339;2.1251663548102;2.34158139254673;2.34628362803513;2.70508293688508;2.35069735765128;2.89729314183463;2.30140402180786;1.22681312711218;2.26439455846857;3.03415973373571
ENSMUSG00000026281;3.73433152510661;4.17532732490866;3.79160582922245;3.95571994022565;4.15598310255917;3.90277296872035;4.19087410972779;3.67906133952201;4.0728573782599;3.60627397128499;3.68614797735732;3.9435346376549;4.2294192549199;3.14074705920727;4.1970090741875;4.14487213720126;3.76561203966874;4.5614150778591;3.89681506820245;3.65314115264962;4.16791190187053
ENSMUSG00000032571;5.29947430895418;5.37036274808679;5.10280564821563;5.2422847744276;4.36587497020381;4.91410352981289;5.20515904035412;4.71731793226532;4.73168844515769;4.80449414267029;5.04147015502949;4.76874612178194;5.05119973212524;4.78100340968492;4.677586739362;5.40121360761514;5.2824069012003;5.08203376242316;5.05178720579099;4.96202554941974;4.62430141966665
ENSMUSG00000042453;4.09780333777064;2.99401757350118;3.12823779096343;4.40540091407893;1.37507968719418;4.00856848300027;0.659569886324044;0.617924427798091;0.987863959405489;2.2608469663319;2.22186034824347;2.63221179520849;2.01161830401248;0.913777289197665;3.65361334035332;2.73643853547487;2.89729314183463;2.18949379048432;4.86753381469704;1.35557991766683;0.00577548214252922
ENSMUSG00000037580;3.44334802831403;3.77945721559784;3.65213268924646;3.24443051816887;3.84474592959045;3.46348364307832;3.76978188565355;3.43614877754756;3.75945416665869;4.06993729897703;3.65167107816471;4.22164741830659;4.19546546773806;4.25811474631079;3.54375106911115;3.80679010476388;3.90440042763304;4.53621813366806;3.6049803256992;3.7454938433224;3.55894320953536
ENSMUSG00000022551;5.10738151298275;4.81110488642591;4.33831198690222;4.60378220324596;5.12686268865634;4.64881011956828;5.17604346177174;6.29258303227864;4.98791023820604;4.93079285430922;4.82132612885768;4.88269831180714;5.31307268165995;5.74512900108577;5.54618645893716;5.22287620367896;5.12591265831747;5.89788386000982;5.11198337641406;4.68021387088178;5.54305519394597
ENSMUSG00000023845;7.81922964874479;8.16668656722682;7.98839049293313;8.05835470619867;8.14176565855624;7.88384266859476;7.69542229766728;7.85859198608282;7.84883456964175;7.82388523089096;7.2969404939788;8.23128847024328;7.32842529815718;8.03867716708901;8.17413943798215;8.56824074710297;8.27564718436765;8.07481732119385;8.31716961997511;7.86274393407789;7.5787712118487
ENSMUSG00000020277;6.42225329153115;5.50359769447308;6.32207370707704;6.28333975673769;6.83620847420757;5.69255612150376;7.04109879291434;7.48111579012668;6.39055845710668;7.25745281234775;6.46358692064186;6.70692853650438;6.60588974873456;6.91719567072142;5.4795503894565;5.79755289903081;6.76927038528921;6.54018678313291;6.15506413010422;6.3036002423741;6.83428139604321
ENSMUSG00000031220;-1.54001443071536;-1.75569534370608;-3.24396833972225;-1.67205134425523;-2.5886437152217;-0.834501301964694;-0.978325355869719;-0.433011716203656;-3.24396833972225;-1.65015534977967;-0.969079625770843;-1.25420420527679;-2.6430342415796;-1.81911707905055;-2.37008196556904;-1.60422198657854;-1.10832747485017;-3.24396833972225;-1.57509961001201;-1.49388342266347;-1.71212609581256
ENSMUSG00000039246;1.82272953115861;2.82970630866315;0.658058469513911;2.0767563906882;2.64043422395697;1.94903206432261;2.8761422662892;3.0639604180153;3.24701946756025;2.12651726202433;1.90807012272618;1.88376897341875;2.70953891590397;2.70218361176372;1.92470995073874;2.92181322815605;2.28765135218999;3.30986185889844;1.99415737524892;1.7965330922213;2.4320178215359
ENSMUSG00000048833;6.35663565128017;6.14685143313294;6.32207370707704;6.45839589308637;6.54136882591941;6.51287706082254;6.30807923123098;6.32580537273912;6.14473551745389;6.43992717555196;6.27638353674789;6.34918700197446;6.26279098495254;6.34343395746838;6.47285554947074;6.67068116789958;6.45654658963001;6.64585294455824;6.3023211187356;6.59737605276954;6.10617176752714
ENSMUSG00000022820;2.98600362781533;3.03652400666223;1.6989667651466;2.51813759722053;3.73065911531948;3.39489974581135;4.05790224643853;4.18016845337735;3.9078279134163;2.86361160840388;2.58065299384527;2.91534258231824;3.22914810919088;3.67042446141962;3.8985667338358;3.8025974288117;2.86218012954854;3.89367009813588;3.29296652956973;1.81370040767734;3.84609865010987
ENSMUSG00000035355;-3.24396833972225;-2.70654072588432;-2.29539164446151;-2.66551384625382;-2.13967153726965;-2.18863726738451;-3.24396833972225;-2.43481144297433;-3.24396833972225;-3.24396833972225;-0.708038873832695;-2.73348080248398;-3.24396833972225;-3.24396833972225;-2.07475561262908;-2.27174009180952;-2.15213925493166;-2.77169468216614;-2.85288385060829;-2.76477509733809;-3.24396833972225
ENSMUSG00000015961;5.51931648889362;6.10352445742257;5.50638717489884;5.59132992983495;6.08524907047357;5.49556301225947;5.95300992406518;5.72312037059059;6.15189650049424;5.68712913882354;5.59193319055313;5.66636001136198;5.94033389134032;5.9035309731761;5.85300310809262;6.18946920578132;5.42958363518574;6.17835560567783;5.72042300280373;5.42554329540266;6.02887263965404
ENSMUSG00000021499;-2.31556355029131;-2.70654072588432;-2.29539164446151;-2.25374139293707;-2.5886437152217;-1.85589312591357;-2.06155425539523;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.35717393870457;-3.24396833972225;-1.1164220956991;-2.74184504180767;-2.58667496897037;-2.15213925493166;-2.77169468216614;-2.85288385060829;-2.11838876380068;-2.28362404449524
ENSMUSG00000024843;3.98940890794881;4.46087508795741;4.4396782355502;4.34754469760113;3.8014443639128;3.90277296872035;4.05790224643853;3.86349007108494;3.72145278528583;4.24224206965682;3.78489473787142;4.15426185630945;3.7514152555483;3.97779663410443;3.88575795545052;4.6899882371928;4.18575894719151;4.05138293985362;4.21030737720099;4.47161519148523;3.16837121953624
ENSMUSG00000025069;-0.903614842082747;-0.667396461447992;-0.525923261025047;-1.93377587839398;1.27008266482655;-0.834501301964694;0.235844035278236;0.541287362375801;-0.798426531326656;0.137243449665305;-2.27318773708923;-1.4172921055362;-0.503325488583589;0.229715867638402;-0.230141642708545;0.240917983053013;-0.391385108371773;-0.180709128699219;-1.00013302664242;-1.49388342266347;-0.145314065819803
ENSMUSG00000009293;5.92901603122367;5.34352785798375;5.59987130042138;5.67897353809746;5.83983545481745;5.99760572493451;5.67887771149898;5.31192985445434;5.58456419445043;6.30259904191784;5.89676365728277;5.7114731425963;5.98325429670044;5.7968114418778;6.02446251272888;5.98774692750411;5.93386556783443;6.17018899422571;5.71049644142172;6.02276600141758;5.61240608027462
ENSMUSG00000002052;6.98371453183244;6.92032408591844;6.7507310030228;6.94406006501113;6.563754872155;7.03573591371103;6.92816229661124;6.63789588694526;6.4833651968087;6.89468877416767;6.86821788706918;6.71248721563558;7.15819033453844;6.5655584489222;6.46426550615215;6.99782184414523;6.99675699836705;6.72213151432185;6.79865670490614;7.02850385251729;6.51331767267744
ENSMUSG00000041202;0.477710687790895;-1.18749706508764;-1.32180738896296;-0.800563637831635;1.03394573191247;-2.18863726738451;1.84386020051441;2.10885797784273;-0.953724106094962;-0.293835509567481;-3.24396833972225;1.33646069351416;-0.745644866010115;2.44382150890686;2.22509818561939;2.52368331627324;0.564578465623553;-0.848841080315895;3.24875555897553;-0.939562608973023;3.45771082904479
ENSMUSG00000024901;1.56827900957222;0.525666455386442;1.46251400970089;0.737652537808328;0.802540019513862;1.44524617902766;1.54580305877394;1.16942628291379;0.598196471536462;1.45059698371528;1.65312794000571;1.386772879902;1.5295855826261;1.27351438232826;1.14712782592843;1.92643782636792;1.1732723454383;1.60828897522896;1.56801414732128;1.55250212459886;1.20275319998293
ENSMUSG00000026526;5.24430198734962;5.06216742278582;4.29568346554451;4.75330342547112;5.0121660756966;4.76809477566202;5.58734935470056;6.70750017536948;4.88566598207503;4.85493229435743;4.43198135933204;4.70325214355432;5.45615472751849;5.14958844832673;5.48097050179687;5.10780409397886;5.425580414587;5.40236536799162;5.14586018952811;4.46075838707296;5.23806057642007
ENSMUSG00000014294;5.00402414858076;4.84498300854336;4.31715516808387;4.51786836616159;5.4529248492423;5.19971625106968;5.55069847839352;5.4361795482726;5.41238792979416;5.07150343091924;5.02360604470321;4.76874612178194;5.75898159428959;5.28077420081262;5.32682125772392;5.33090046834038;4.99696135234545;5.81231033834793;5.09404795475836;4.8849357675694;5.57965386317807
ENSMUSG00000042460;6.2450144181877;6.83920377538322;6.08398327758992;6.70438532056847;6.89771312562943;6.47277062542089;6.5124831340437;6.68874684257217;6.64011029265219;6.28562575258162;6.24589119044461;6.68887013719353;6.19781901019984;6.78849503803233;6.8445319787592;7.10022440746895;6.80283624079322;6.91919816903283;6.85093835635016;6.24943105913472;6.37787132327944
ENSMUSG00000068205;0.206896501475486;0.477111483808636;0.658058469513911;0.545183608074105;0.331880753501782;-0.148488537479933;-0.640312525257191;0.283429899333698;0.481781544750349;0.964964436161685;0.700750640524629;0.395535995049994;0.191295796908113;0.913777289197665;0.596141070203796;-0.404823507644259;0.780568789490958;0.413537082756016;0.437750189531026;0.889141850540125;0.382387891301368
ENSMUSG00000033007;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.60620719773152;-2.01398646543507;-3.24396833972225;-2.73348080248398;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.54552080770605;-3.24396833972225;-3.24396833972225
ENSMUSG00000043733;7.60140807124858;7.28582760081183;7.64285936529095;7.6989633568677;7.26065206355353;7.44153803034361;7.20926317660301;7.26951006196157;6.92702222757656;7.62700187300924;7.35613005433131;7.23994388100867;7.36037960375474;6.93826979216217;7.24133386638913;7.28494277714912;7.49154543136174;7.18055999890255;7.40766533632686;7.90690733420414;7.15644742583979
ENSMUSG00000026342;5.61923050634743;6.22244129706661;5.65712006184597;5.85019670722321;5.44892147069405;5.80841731671115;5.39170703560674;5.31192985445434;5.45546841180318;5.57553873031274;5.43183990674139;5.27545626783708;5.43993306525281;5.92902143447802;5.95871119174293;5.91192778027514;5.87343077848046;6.10227829963355;5.78290189326205;5.83164105478698;5.32326402931679
ENSMUSG00000067220;-2.70633905389837;-3.24396833972225;-3.24396833972225;-2.66551384625382;-1.79775928059184;-2.6218836840492;-2.53487083100709;-1.9195181100001;-3.24396833972225;-3.24396833972225;-1.69809804088279;-2.73348080248398;-3.24396833972225;-1.81911707905055;-2.07475561262908;-2.58667496897037;-2.59714166715602;-2.77169468216614;-1.00013302664242;-0.828857800303145;-2.28362404449524
ENSMUSG00000035936;2.73026673606278;3.04487704831852;1.86367086046856;3.2284913850075;2.34542258403777;2.70831911387919;3.04960997765483;3.73174289935448;2.80133896345707;2.30298088158279;2.67522505616924;2.41909691031583;2.26179718972777;2.8158597527185;2.66566316187955;2.60778654233133;3.12171979155464;2.12335329573596;3.12377398372238;3.03083385074124;3.47076021088057
ENSMUSG00000029028;5.17175342912618;4.62586164352383;5.06099460026314;4.7836174646088;4.92262264172376;5.11933590605876;4.99692335144804;4.90104768007606;5.12279245528234;5.39008434712272;5.44196313478731;5.21408152414707;5.62668990880757;5.17821520952141;5.19976784026567;5.18391856767862;5.116010250821;5.4354503989441;5.20618826333515;5.39450238943336;5.29052018222115
ENSMUSG00000031985;5.32371561498571;5.59175415534409;5.30618974983431;5.60836628356171;5.20727151413821;5.42087799084382;5.84448246184496;6.29258303227864;5.37819442173469;5.1969108343422;5.18499672062129;4.88050528425636;5.15642983264936;5.50071926790041;5.41860703484213;5.96213103263366;5.66171806621735;5.81335950856938;5.33746501638959;5.53956609983348;5.22271495212766
ENSMUSG00000022533;7.80791964455181;8.04704148085557;8.16702110173019;8.0729330935689;7.8301655545617;7.84723529012517;7.32471148373008;7.43883035170247;7.6304025069827;7.80155618019555;7.17782119524849;7.52992820531927;7.18276895869897;7.65408185152631;7.92540521757693;8.02718108974017;7.59986980280526;8.01633900794021;7.66644825801374;7.93365430919217;7.05503980693894
ENSMUSG00000035246;-0.561614654222519;-1.54046374906616;0.12055883611741;-0.453407979980952;0.58631912943144;0.314538164209094;0.463207634216803;0.617924427798091;0.541162918737212;-0.911426154568926;0.948084834044464;0.443863040942932;1.04889712855894;-0.291733054361143;1.43193180352595;0.404775541111036;1.01176314171175;0.580595787051897;0.72272089846561;-0.0308944156487603;1.00165735367626
ENSMUSG00000025759;3.26169177594446;3.77945721559784;3.14434390420364;3.3876670599808;3.29511675582953;3.28969747754774;3.51462817414115;4.04097656447364;3.44655969352924;2.87762033228739;2.9831634944837;3.09252794638904;2.46071353624346;3.4994752097583;3.08717481219427;3.55841699734674;3.25402452382795;3.72997232520124;3.3498828019203;3.29198503465805;2.63112917550766
ENSMUSG00000029545;4.88106537565833;4.61748547137984;3.83194232220156;4.43348158561173;4.43631703024304;4.37186949998328;5.3661544832296;6.16110600273949;4.72530198615019;4.67411752048918;4.45215531221831;4.19718581780863;5.12970982894605;5.32624919490025;4.47014547702645;5.1297248699322;4.74079946307911;5.32649807148074;4.26558870311512;4.23406325262468;4.91904629158943
ENSMUSG00000038886;8.13931662746186;7.72584189045221;7.91577092250029;8.08044493398413;7.27711592492603;7.95239609621579;8.27640360570599;7.83871524961867;7.67954281372734;7.69730515275453;7.81075818244806;7.29243641829359;7.72338212588513;7.85915747304022;7.63171451720713;8.28276228329532;7.72036766914759;7.9873487656739;7.81407520329368;8.14910562069547;7.69105435317623
ENSMUSG00000020524;-2.70633905389837;-2.70654072588432;-3.24396833972225;-0.560106627121199;-0.617591652093426;-2.6218836840492;-1.70575627992442;-0.781098538406774;-1.55527281448241;-1.65015534977967;-0.487072179630161;-2.05899334448559;-1.89341746811;-3.24396833972225;0.7548294932449;-2.42063090274871;-0.933615620801343;-2.41648407056038;-0.82192286104579;0.391200300210332;-2.28362404449524
ENSMUSG00000030769;-1.54001443071536;-2.31587119990441;-2.29539164446151;-1.67205134425523;-1.52155425081922;-2.6218836840492;-1.18257032526132;-1.9195181100001;-1.12777781688478;-1.35984682847756;-1.28802239598145;-1.81201058864944;-1.89341746811;-3.24396833972225;-0.387092748478418;-2.01338673487183;-2.15213925493166;-1.89393714594877;-1.20350085408234;-1.19026213412382;-0.986023359245317
ENSMUSG00000056666;3.7650049977029;3.63754975399079;3.02763195867493;3.40903782168754;3.39837066228313;3.41812520106364;5.24648685639593;6.14339075042209;3.63551288349993;3.41781277733818;3.37000490054738;3.07728985543614;3.6359065694148;4.18946316386132;3.77434992907995;4.33540465182757;4.32120929097767;4.30216340906763;3.62048450909207;3.03083385074124;4.79483792565828
ENSMUSG00000056812;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.5886437152217;-3.24396833972225;-3.24396833972225;-2.43481144297433;-3.24396833972225;-3.24396833972225;-1.69809804088279;-2.73348080248398;-2.6430342415796;-3.24396833972225;-2.37008196556904;-2.99013191182266;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225
ENSMUSG00000027995;6.46957932597309;5.82060382958441;5.98460793933404;6.47959333334857;6.62002726668576;6.30016902752458;6.3944957316975;6.30567433984156;6.18717775988876;6.20597961837064;5.96152941315984;7.4175770028524;5.83400358141182;6.56284709195943;6.64931582952004;6.6313301010346;6.63876033508224;6.62150139915129;6.53487345986058;6.29674851818978;6.64578769912225
ENSMUSG00000022887;2.44470289204402;2.18157679886261;2.04618602353007;3.85550202597296;3.03161704998592;3.62523644241647;0.719502670155743;2.87391435923961;3.29955094429584;3.12080097730381;1.94650145361845;1.43538945785207;2.08763183310718;2.06898605097337;6.51436161502616;0.965953188214392;2.65894767286704;2.37146171618344;2.9628046170059;3.74995986539447;5.05522608572583
ENSMUSG00000074576;2.81087707393752;2.21156673269585;2.08007330470445;2.35153167913163;1.59390299088439;2.64410595810943;2.39636765735416;2.13517111553849;2.41356399902638;2.65170650864853;3.18951140176885;2.45491080403696;3.09745228629496;2.66221002626484;2.58343731459716;2.60778654233133;2.545478328546;2.73255694580806;2.5502211456613;2.6746219550937;2.63112917550766
ENSMUSG00000057722;5.60799466461478;8.08778297441186;4.76541848757865;6.17731647760726;4.1161462670604;6.69028839828717;5.23112732715631;7.82413142262688;6.20793965861269;2.97204804973903;6.67002857270255;6.31630328435662;5.76911662880219;5.13505920037126;8.42104769313814;5.23537256967257;5.9010843035709;5.22134347789862;6.33616768378555;5.94212305750335;7.65292029460985
ENSMUSG00000033318;2.16697788161919;2.65520011759123;1.5130066376447;2.27600230622896;2.14225256027444;1.81546705743437;2.37788916399978;2.54151621085714;1.90442034901132;2.36396068509909;1.6058869405094;2.15450369134542;2.70953891590397;4.88885584806799;1.98999983418832;2.94482331529591;2.71250217107141;2.58309737586037;2.71093162266393;1.74377032959994;2.94345972515845
ENSMUSG00000020150;3.00325946290866;2.67686010522605;1.04876584400847;2.21259600617964;2.08148933333425;2.54911730831776;3.24578908727946;2.94999986406237;2.95115588293664;2.14979219165634;2.02042282040571;2.22533856631026;3.37279034171318;2.62109722979129;2.59397551010454;3.17955588354692;2.26989873952112;3.57529099941355;2.34154109193724;1.67027717002896;3.30579124185958
ENSMUSG00000075470;5.86083803436433;6.30299894903881;6.10881957274651;6.15218957747115;6.26449484110031;6.02433827033228;5.84784313531367;5.78467184042078;6.11083942870835;5.83085863177053;5.13179122118625;6.02117104271861;5.31702562328085;6.00289704232143;6.21827550358062;6.2337392737962;5.78088629673506;6.44456493706976;6.06231893455837;5.90054789966966;5.87049734385732
ENSMUSG00000024501;8.27958428874602;8.61306294948747;8.28021961537688;8.91819658684126;8.29262935803547;8.22326122130167;7.970563917023;8.05743398759111;7.78040479163929;8.09214900940092;8.65845362662709;7.91801222502825;8.44726721472198;7.49108137112687;8.13001553609939;7.60385473749485;7.99818374541628;7.34919329200091;8.19951292979271;8.35147791389038;7.56818566978018
ENSMUSG00000029009;5.66331874001161;5.37368228349658;5.85359242557114;5.79715180780289;4.61843985100815;5.59911385367717;5.36380892448167;5.04330765795674;4.73804675742212;5.54733418924921;5.39062134428515;5.1734572314796;5.65194739539185;5.01323628642776;5.10900261538436;5.41844044779752;5.64459932707938;5.29979672233525;5.31500945774068;5.77031096383926;4.99778590295622
ENSMUSG00000029613;5.76165852542057;5.72767404247634;5.40975826126972;5.51618318210712;5.85504204022056;5.7758245360813;6.04518519845431;5.75951996172963;5.75570419327173;5.79440135264438;5.75509361092916;5.84904894696976;5.93519944461712;5.82424049377242;5.65963744932455;6.40426110265314;5.59020238678748;6.05604759322072;5.91529088233275;5.77031096383926;5.825492081709
ENSMUSG00000002550;4.09780333777064;4.11313514708609;3.80179617299123;4.13741517360626;3.74379018039548;4.17687461925829;4.28313133312201;5.79295929110948;3.79037481428239;4.12968815724345;3.93579262780455;4.02123734828294;4.20829196452485;4.24464329120044;4.47014547702645;4.61306967459109;4.32120929097767;4.41151472935683;4.13943274875421;3.9495342955039;4.3270624998686
ENSMUSG00000025283;7.16283407616344;7.74551362922073;7.21836114481898;7.63465271566535;8.05980925512536;7.12313048391385;7.90432253022226;7.39662818551008;7.7938188940544;7.69087334382712;7.04576319108148;7.38739124363177;7.66874724687539;8.1548602197908;7.86740659087435;8.29503248342184;7.4925025167877;8.4706104435726;7.18267403199298;7.19333762582037;7.40271769919385
ENSMUSG00000019146;-2.31556355029131;-2.31587119990441;-2.29539164446151;-2.66551384625382;-1.79775928059184;-3.24396833972225;-2.06155425539523;-3.24396833972225;-2.16547773854735;-2.01398646543507;-2.27318773708923;-2.73348080248398;-2.22007676400942;-1.81911707905055;-1.82973217381721;-2.99013191182266;-3.24396833972225;-2.41648407056038;-1.88957595671204;-2.76477509733809;-2.28362404449524
ENSMUSG00000049307;4.78456265849744;4.55452760332554;4.90902700304405;4.67019031400086;4.29181610361729;4.44906731434444;3.88549057924014;3.63364110590536;3.04645365575076;4.23137369741844;4.28975809123838;4.70820683657399;3.67954568765366;4.10252186570679;4.57759132881542;4.95279598066247;4.96972794426049;4.29015544107769;4.91388500656923;4.79054504305117;4.34843010052458
ENSMUSG00000054003;-0.561614654222519;-1.75569534370608;-0.525923261025047;-3.24396833972225;-1.0902207747852;-2.6218836840492;-3.24396833972225;-1.24081635951815;-2.16547773854735;1.62681304849633;0.024931128393166;-2.35717393870457;-3.24396833972225;-3.24396833972225;-2.74184504180767;-2.77434556443137;-2.59714166715602;-2.13168037359091;-1.57509961001201;0.642458694723549;-0.986023359245317
ENSMUSG00000091803;4.05293402042962;4.4261260690224;4.0269779227219;4.10286078392611;4.3701152105803;4.1354355164776;4.55394357400956;4.76021638527782;4.37981947883979;3.87422673829403;3.69745958438885;4.26936043893743;4.35392369803433;3.99398984563978;4.47300285356493;4.63327751238002;3.80312447979416;4.50279008920793;4.03916881814347;3.92998731220008;4.40390991643137
ENSMUSG00000028836;-1.75527805163785;-1.54046374906616;-3.24396833972225;-1.93377587839398;-2.5886437152217;-2.6218836840492;-3.24396833972225;-2.43481144297433;-1.32574865641805;-1.35984682847756;-1.28802239598145;-1.60119396869838;-0.884001359975299;-3.24396833972225;-1.43752926357757;-2.13678798441454;-1.10832747485017;-2.13168037359091;-1.72378606268485;-1.19026213412382;-1.30386829147529
ENSMUSG00000024213;6.12599796747693;5.66538301624309;5.63734036753947;6.02531654104012;6.16428699387919;6.30744302230958;6.35725006882744;5.98603570643525;6.31920008668892;6.17227964981627;6.31177553414625;6.18473850557624;6.31115618992551;6.31148589048193;6.27749603889241;6.38019643544928;6.06446446176179;6.56469220539834;6.09181701789089;6.16416161131627;6.3231609023687
ENSMUSG00000036427;7.6929848434919;7.27299654178939;7.74475144489972;7.6649474047059;8.56624762272649;7.52725369230873;8.42583002670649;8.55748781090051;8.30791908178711;8.68777430007145;7.88498524449802;8.29853608017019;8.22073366543785;8.11839420791924;7.69334942214337;8.31181606928543;8.01859200204753;8.37933513336567;7.97236002005603;7.75910695771657;8.26105831017625
ENSMUSG00000064325;5.91540789366653;5.14609013590148;4.31715516808387;4.09409130397461;2.44525774814189;-0.988865661073591;4.42037514526895;6.38456600222271;5.63824086235138;1.62681304849633;3.59231294547457;4.94698531947834;4.26668578588674;1.80097195646148;3.70798609750575;-0.705593612853744;4.74401784302525;2.5431812894709;3.1073616109823;2.2518534822933;5.8204037195706
ENSMUSG00000022996;-0.126780495584813;1.1071963750422;-0.745758723597238;1.26083914986295;-0.758602722525395;-0.695068704018654;0.0615551573780752;1.4879949160482;-0.0207480074851611;-0.293835509567481;1.45410673304059;-0.205350300051029;0.658187558697607;0.611916288968019;0.214297555908008;-0.568951221453374;0.443106903175656;-2.77169468216614;1.48575095816198;1.1813650692023;-0.986023359245317
ENSMUSG00000022464;0.938742934233129;1.28695976625315;-0.525923261025047;1.64396756601023;1.19558371504191;1.88379469369902;1.21203462852925;0.374600126501566;1.14923217112811;0.468711496817061;0.700750640524629;0.443863040942932;-1.03704765789608;0.611916288968019;1.5229807166868;1.10863067387076;-0.18143796472347;0.86592305269288;-0.0587600228048287;0.563470056479509;0.680759893467526
ENSMUSG00000027792;0.321390674455099;-0.904135151852387;-2.29539164446151;-0.354060015267136;-2.5886437152217;-1.58569281078516;3.98651876651516;4.67758749882488;-3.24396833972225;-2.50168593929416;-1.69809804088279;-1.25420420527679;-1.89341746811;0.770727381511102;-0.763894239195452;2.41252900871404;2.6452425527423;-2.13168037359091;-0.4539892922772;-1.87891652766993;2.90552049983071
ENSMUSG00000025701;3.72396037866045;2.05496479079539;1.78366795098177;3.28352453667316;3.46331698862362;2.37014310843739;4.38842302306335;3.76582467499605;3.63551288349993;3.07290083279514;2.7422957970219;1.57212018225653;3.54445677799953;3.05072475456306;2.99476252640124;2.74520346436108;2.88568350135302;3.3566721372471;2.77468043676142;3.14374620913208;4.01595985094376
ENSMUSG00000021591;4.95830440809895;4.15231828981952;3.93738264451411;3.96536922681981;6.20164464511175;4.92765375266051;5.45257259435655;5.08102020128766;5.4593217721845;5.36792596042816;4.62797313511199;6.16415195287238;5.65507371530405;5.19231835943672;5.33312536072983;5.79965810293503;5.10603940490416;5.9136234158873;5.58374764936626;4.29339831060719;5.15561128640676
