EnsemblID	s17AAO2007-Pol	s17AAO2007-tot	s17T-Pol	s17T-tot	sDALJO-Pol	sDALJO-tot	sMAYCL-Pol	sMAYCL-tot
ENSG00000171772	0	1	1	1	67	65	11	7
ENSG00000196233	105	90	101	65	57	79	79	26
ENSG00000136758	3947	2891	2760	1666	2962	2278	3620	989
ENSG00000151532	122	126	95	62	92	92	108	42
ENSG00000183049	96	79	125	81	5	7	88	31
ENSG00000198954	1632	1063	1191	701	1375	852	2047	602
ENSG00000204147	37	61	39	27	22	50	25	10
ENSG00000134452	2093	1820	1518	997	1624	1418	1995	942
ENSG00000148688	495	476	234	219	226	237	423	326
ENSG00000150760	1558	1090	1761	938	1058	806	2409	586
ENSG00000188649	0	6	1	2	0	0	2	4
ENSG00000197748	7	1	4	0	3	2	9	0
ENSG00000171206	2016	2154	2280	1864	1463	2037	3121	3374
ENSG00000187908	2	0	0	2	0	0	0	2
ENSG00000108094	1283	873	923	500	1016	652	1364	367
ENSG00000165868	84	59	149	105	79	57	285	51
ENSG00000177791	3	9	12	3	2	7	40	33
ENSG00000166317	59	49	89	81	90	139	253	121
ENSG00000176986	2052	1318	1604	1007	1591	1151	2420	882
ENSG00000196968	244	217	306	186	222	202	199	66
ENSG00000172586	277	450	188	210	201	322	267	342
ENSG00000214655	1747	1198	1806	1033	1337	898	2013	1229
ENSG00000166507	39	42	47	43	45	64	69	80
ENSG00000265354	1203	1288	784	743	925	1136	1162	799
ENSG00000122958	996	717	800	469	559	452	1407	301
ENSG00000156502	534	428	347	269	381	321	673	344
ENSG00000156510	10	13	16	5	6	2	7	16
ENSG00000075073	10	15	12	14	7	7	11	24
ENSG00000099282	10	3	3	1	1	4	5	2
ENSG00000171224	8	9	3	5	4	4	1	6
ENSG00000107897	369	298	317	232	279	230	410	89
ENSG00000138160	697	475	218	95	122	101	187	35
ENSG00000042286	585	492	336	240	397	321	712	398
ENSG00000079332	1261	1070	1254	920	1257	1132	1947	625
ENSG00000180817	2199	2185	1461	1314	1764	1732	2016	1093
ENSG00000156521	134	112	168	120	93	75	274	162
ENSG00000107669	207	178	175	122	97	95	207	19
ENSG00000107672	339	329	168	147	192	151	254	127
ENSG00000166189	779	533	474	378	727	399	919	543
ENSG00000198728	605	501	552	399	487	487	896	589
ENSG00000148840	1395	1069	1337	870	1064	876	1071	675
ENSG00000166197	1884	1275	1298	819	1007	792	1305	262
ENSG00000119915	3	0	3	1	6	6	3	2
ENSG00000107859	3	2	1	3	0	2	0	3
ENSG00000067057	8195	5537	6317	4489	9138	5796	12967	6254
ENSG00000107959	3945	2978	2640	1892	2473	2087	3578	1591
ENSG00000119912	641	440	637	346	373	235	610	104
ENSG00000133661	1	1	10	8	2	0	27	20
ENSG00000133678	90	89	61	54	35	53	72	50
ENSG00000189129	337	726	372	451	143	328	392	834
ENSG00000099284	426	348	235	203	312	224	422	218
ENSG00000107862	2806	1776	3007	1688	2029	1508	3094	1566
ENSG00000150093	43620	31035	48596	24471	41172	29118	49213	9239
ENSG00000136754	1107	908	959	577	718	650	1388	505
ENSG00000196793	30	27	17	20	28	27	23	4
ENSG00000078403	180	183	194	126	87	106	199	72
ENSG00000120616	289	362	332	204	173	199	304	108
ENSG00000138182	536	299	189	78	88	63	147	68
ENSG00000166024	180	147	132	113	167	135	245	96
ENSG00000179988	96	79	45	47	59	62	69	72
ENSG00000183346	9	8	15	31	7	16	7	14
ENSG00000284024	60	98	92	75	47	74	89	52
ENSG00000214562	75	75	101	86	23	48	105	153
ENSG00000132334	19	29	40	22	76	59	57	6
ENSG00000185009	621	471	433	287	384	310	667	131
ENSG00000148634	2202	1489	2312	1172	2645	1871	2181	575
ENSG00000065328	177	110	51	37	59	43	53	9
ENSG00000119950	168	225	235	224	106	153	385	156
ENSG00000165338	145	113	129	72	54	41	113	30
ENSG00000156110	1013	833	534	405	528	522	1068	475
ENSG00000156515	6790	4135	4619	2589	3401	2164	6947	2601
ENSG00000122367	15	11	19	12	6	2	25	15
ENSG00000165995	3	4	10	9	2	0	2	1
ENSG00000185745	211	149	154	113	183	122	498	164
ENSG00000152779	13	5	16	20	0	0	6	4
ENSG00000166295	290	630	236	330	143	440	372	505
ENSG00000168209	1910	1910	649	574	1161	1232	2066	1251
ENSG00000107863	2127	2159	2873	1383	1251	1613	2476	726
ENSG00000165996	483	697	330	260	544	735	454	522
ENSG00000136738	662	478	654	415	578	420	1318	459
ENSG00000107937	1941	1224	1443	902	1833	1126	2073	540
ENSG00000148377	64	41	32	23	55	43	86	40
ENSG00000047056	172	152	188	105	107	123	256	79
ENSG00000264230	14	15	23	28	32	26	31	22
ENSG00000204174	18	14	51	12	11	8	37	12
ENSG00000165730	5	4	1	0	0	0	1	1
ENSG00000107625	1254	1003	966	648	906	702	1122	405
ENSG00000198246	117	105	102	65	109	103	125	88
ENSG00000107738	735	718	852	707	1319	1358	2699	2140
ENSG00000107736	0	1	1	1	4	1	2	5
ENSG00000197746	14562	9709	17770	10643	9931	6127	28587	10154
ENSG00000108175	934	880	1167	925	404	484	815	210
ENSG00000108179	294	363	215	181	314	403	273	203
ENSG00000165424	261	251	397	264	136	163	365	85
ENSG00000188199	24	44	50	34	6	24	43	65
ENSG00000062650	948	735	891	467	586	480	921	194
ENSG00000059573	2355	1614	2793	1726	2078	1579	2318	790
ENSG00000138185	10	11	4	6	8	14	61	22
ENSG00000138131	1531	1129	2239	1302	1271	929	2470	967
ENSG00000119943	399	308	119	62	115	72	651	448
ENSG00000107521	1510	1423	1128	920	1146	1300	2348	1756
ENSG00000197771	1248	978	1028	667	869	635	1651	540
ENSG00000107651	1199	891	1076	630	923	654	1217	286
ENSG00000152778	457	362	390	254	364	224	480	122
ENSG00000138135	4	1	3	1	6	5	6	0
ENSG00000107798	1058	689	736	409	532	368	694	160
ENSG00000119977	1025	1184	967	874	1108	1468	971	847
ENSG00000119917	329	198	323	202	220	165	769	243
ENSG00000148660	547	477	421	302	291	306	665	268
ENSG00000197444	1	1	0	0	0	0	6	1
ENSG00000204149	59	82	55	54	25	34	39	61
ENSG00000198964	346	305	455	277	188	181	446	141
ENSG00000188234	47	84	52	24	15	35	34	37
ENSG00000198682	2988	2148	2317	1303	3477	2344	5306	1004
ENSG00000138138	644	515	603	397	504	398	748	183
ENSG00000227268	2	3	2	0	1	0	4	1
ENSG00000171862	1003	1231	667	520	449	632	901	606
ENSG00000150347	1044	801	1801	1054	460	496	1373	219
ENSG00000166343	6	10	2	2	2	2	2	0
ENSG00000107758	1030	1063	924	708	678	848	1153	330
ENSG00000166348	117	110	101	84	64	83	93	43
ENSG00000075826	10	8	15	2	5	3	9	16
ENSG00000166136	265	251	123	115	251	264	258	243
ENSG00000166135	569	508	364	269	388	387	564	236
ENSG00000119906	298	215	275	153	131	137	319	36
ENSG00000055950	851	1132	519	644	557	909	975	1314
ENSG00000095539	43	60	63	45	49	56	55	40
ENSG00000107815	276	224	260	136	139	103	271	141
ENSG00000107816	1842	1939	1651	1374	1292	1478	2409	1899
ENSG00000186862	21	20	15	12	3	19	27	38
ENSG00000107819	514	458	464	309	348	325	743	423
ENSG00000107821	107	129	286	216	61	55	135	118
ENSG00000119922	109	72	119	64	72	50	269	55
ENSG00000095787	1217	1343	1430	896	690	907	1587	728
ENSG00000095739	345	466	403	390	202	244	776	692
ENSG00000151651	4	1	4	1	2	5	0	1
ENSG00000198546	86	181	82	90	58	189	71	117
ENSG00000130643	4	4	2	9	12	13	1	1
ENSG00000148803	73	153	69	81	144	226	50	101
ENSG00000127884	1817	1838	1019	1010	1478	1559	2071	1467
ENSG00000148832	19	25	16	10	18	19	22	12
ENSG00000225830	462	274	1174	661	220	145	4646	1565
ENSG00000198105	29	34	33	17	18	33	27	18
ENSG00000266412	3023	2049	2547	1602	2270	1544	3852	712
ENSG00000165606	0	0	0	0	2	1	1	0
ENSG00000165983	147	88	97	49	46	42	50	8
ENSG00000096746	2790	2043	1554	960	1892	1498	1901	708
ENSG00000165312	63	52	143	84	74	59	371	122
ENSG00000253626	51	69	40	36	40	60	46	64
ENSG00000227345	519	354	497	241	233	188	695	178
ENSG00000177283	144	110	171	102	393	299	183	85
ENSG00000151923	1290	1379	859	639	910	998	1214	760
ENSG00000165449	5	4	5	6	2	1	6	0
ENSG00000065809	74	124	77	55	94	165	85	27
ENSG00000067064	948	821	512	296	701	611	845	219
ENSG00000156384	84	107	42	57	61	54	73	37
ENSG00000107833	321	676	220	218	164	413	194	324
ENSG00000198408	1470	875	1232	597	620	398	1489	216
ENSG00000120049	0	2	1	0	1	1	7	1
ENSG00000171798	2	1	4	6	21	33	2	0
ENSG00000151892	30	27	6	3	12	19	98	35
ENSG00000173269	21	8	34	31	18	17	35	15
ENSG00000173267	19	40	38	56	34	65	40	137
ENSG00000148671	200	586	513	836	166	443	610	2043
ENSG00000122376	497	618	531	301	296	416	571	242
ENSG00000099246	1118	1113	917	678	776	877	1487	492
ENSG00000119927	113	92	150	56	69	60	142	16
ENSG00000148516	569	549	845	394	511	641	769	99
ENSG00000130640	2319	1547	1266	986	1631	1182	2217	1320
ENSG00000023041	356	544	381	351	246	404	300	255
ENSG00000172731	52	55	42	29	16	26	59	26
ENSG00000148730	111	202	211	163	88	212	158	118
ENSG00000156574	0	0	4	2	1	0	0	2
ENSG00000108001	10	17	63	27	114	101	69	12
ENSG00000237489	8	23	5	20	8	30	10	24
ENSG00000108010	1550	1537	710	812	1057	1165	1369	803
ENSG00000165630	131	96	121	77	118	90	183	39
ENSG00000282246	2	2	0	7	1	0	1	0
ENSG00000165626	33	53	44	33	26	56	50	38
ENSG00000197142	6	1	40	14	16	18	14	2
ENSG00000152782	60	59	38	28	40	47	76	18
ENSG00000165731	7	1	1	0	4	5	2	1
ENSG00000169826	463	513	782	448	449	647	504	130
ENSG00000198915	4	4	1	4	1	0	1	0
ENSG00000197467	251	185	144	108	734	468	34	22
ENSG00000122877	11	2	28	12	25	23	4	1
ENSG00000148672	2641	1926	2278	1556	1590	1199	4353	1219
ENSG00000066468	3	2	25	15	5	4	5	5
ENSG00000108176	30	32	24	23	15	14	21	16
ENSG00000096717	303	249	373	204	168	155	513	100
ENSG00000148719	956	928	593	465	812	830	883	513
ENSG00000107872	236	328	158	185	182	189	252	392
ENSG00000277758	174	185	198	168	47	61	154	111
ENSG00000172650	19	46	37	19	12	27	22	21
ENSG00000154493	1	8	5	6	1	2	7	12
ENSG00000122884	3134	2154	2369	1357	2257	1550	3488	1042
ENSG00000148848	3199	2500	3648	2206	764	727	1977	464
ENSG00000243660	5	15	6	5	0	6	8	3
ENSG00000155256	199	155	146	105	236	172	194	71
ENSG00000150054	120	76	97	41	6	4	127	22
ENSG00000095637	51	26	37	21	106	104	175	15
ENSG00000169813	3364	2427	2082	1561	1961	1488	3276	1087
ENSG00000204179	1	1	11	6	0	0	0	0
ENSG00000188611	26	60	32	25	17	43	20	6
ENSG00000228570	26	42	44	35	4	24	38	69
ENSG00000073614	711	488	729	396	432	294	941	248
ENSG00000120645	2	4	5	1	5	2	1	0
ENSG00000047621	369	264	262	166	169	133	390	116
ENSG00000004478	1722	1234	893	695	1306	885	1433	681
ENSG00000065970	212	173	222	172	79	69	278	68
ENSG00000059804	524	386	830	460	581	448	1241	328
ENSG00000120647	180	121	106	45	85	57	154	44
ENSG00000111254	3	9	4	3	7	3	12	6
ENSG00000082805	305	202	340	246	138	138	414	31
ENSG00000196946	1	5	3	1	1	0	0	7
ENSG00000171792	212	435	158	205	113	247	145	192
ENSG00000197614	676	783	2869	2500	1206	1183	4830	3318
ENSG00000111215	4	5	2	2	5	11	5	8
ENSG00000089818	249	202	174	155	176	162	276	100
ENSG00000166532	170	169	265	150	115	72	331	106
ENSG00000212127	1	8	2	3	6	4	7	1
ENSG00000139083	179	183	159	114	153	149	285	113
ENSG00000171860	4	1	0	0	0	1	0	0
ENSG00000070018	236	175	461	246	155	131	382	80
ENSG00000256537	133	302	114	146	115	235	117	135
ENSG00000139112	245	326	533	381	483	748	1258	713
ENSG00000180574	38	50	17	14	12	22	23	10
ENSG00000134539	1	0	0	1	0	0	2	2
ENSG00000111196	229	280	130	127	182	218	139	95
ENSG00000069493	4	3	4	0	2	2	3	1
ENSG00000173391	27	27	49	40	90	83	129	31
ENSG00000060138	3535	4409	3136	2672	2652	3240	4892	4114
ENSG00000151490	47	50	83	68	3	4	245	104
ENSG00000139055	0	0	1	7	0	1	0	0
ENSG00000134551	2	1	1	1	2	3	2	0
ENSG00000111261	230	188	343	253	220	193	570	208
ENSG00000084444	56	43	45	35	42	40	56	13
ENSG00000179256	7	14	3	1	1	2	44	25
ENSG00000256436	2	1	3	1	1	1	2	1
ENSG00000171847	11	9	11	8	0	0	5	7
ENSG00000070019	0	0	2	0	0	3	8	3
ENSG00000182993	22	9	8	9	9	12	33	10
ENSG00000060140	9	3	1	3	33	23	15	3
ENSG00000053702	6	5	3	6	2	3	19	7
ENSG00000060982	697	459	502	260	304	220	739	92
ENSG00000197905	319	359	216	170	171	170	267	226
ENSG00000084463	1588	1327	927	823	754	652	1642	658
ENSG00000211455	552	468	438	241	215	200	844	152
ENSG00000064763	323	270	217	128	227	223	142	59
ENSG00000110888	335	428	436	336	260	266	822	394
ENSG00000165714	59	84	70	52	51	52	96	100
ENSG00000008394	3236	4081	2563	2892	6017	6868	2035	1528
ENSG00000111339	17	11	48	24	3	2	187	97
ENSG00000048540	0	6	1	0	1	0	1	1
ENSG00000197870	0	1	2	2	1	2	0	0
ENSG00000111341	2610	2617	1723	1931	35	33	2303	2650
ENSG00000111203	327	268	236	181	232	206	351	187
ENSG00000246705	1049	1366	671	634	1133	1698	1235	1403
ENSG00000010219	401	443	160	165	242	351	198	233
ENSG00000187950	9	12	1	0	0	0	1	0
ENSG00000029153	101	163	53	66	67	213	38	29
ENSG00000121316	8	13	33	22	53	37	51	17
ENSG00000151491	3596	2445	3625	1920	741	510	4704	947
ENSG00000139174	355	253	513	333	380	267	659	206
ENSG00000111224	37	43	37	40	21	34	46	31
ENSG00000130038	28	26	31	46	64	59	55	13
ENSG00000134533	4	7	7	4	2	0	163	81
ENSG00000023697	418	537	285	255	362	481	449	271
ENSG00000087502	712	754	638	537	726	999	608	319
ENSG00000011105	266	205	368	232	279	220	420	155
ENSG00000179715	73	87	41	42	102	116	80	70
ENSG00000139044	0	0	5	1	0	0	9	1
ENSG00000139209	20	6	17	8	16	9	3	2
ENSG00000139160	22	16	24	15	12	24	34	12
ENSG00000151743	50	83	59	77	33	61	78	26
ENSG00000197837	1	1	0	0	1	0	2	0
ENSG00000111186	509	398	216	145	1195	885	91	66
ENSG00000135436	10	6	5	7	2	1	5	9
ENSG00000023734	4212	3711	2584	2044	3131	2997	4170	2159
ENSG00000177875	5	5	3	2	4	4	2	5
ENSG00000170456	144	102	116	87	110	115	158	46
ENSG00000111405	2	3	1	2	0	1	0	1
ENSG00000188375	5	8	2	1	1	2	3	1
ENSG00000139146	121	118	86	68	65	55	98	39
ENSG00000064102	1024	828	557	386	717	514	801	314
ENSG00000167778	797	652	868	618	611	591	1014	607
ENSG00000177981	296	293	264	217	172	182	386	194
ENSG00000078246	872	835	654	497	640	636	930	482
ENSG00000139173	132	140	205	123	116	112	252	96
ENSG00000180806	31	30	6	4	18	20	264	252
ENSG00000151229	55	51	78	22	41	55	35	6
ENSG00000133687	52	63	211	133	166	177	288	150
ENSG00000111371	615	460	599	291	167	176	238	34
ENSG00000175548	28	25	19	20	23	7	25	16
ENSG00000178449	155	364	143	205	104	340	202	530
ENSG00000129315	75	70	129	81	48	40	143	11
ENSG00000013573	267	200	172	95	119	80	152	72
ENSG00000123094	174	109	280	120	115	140	158	16
ENSG00000134294	3841	2708	5464	2646	1533	1184	3071	276
ENSG00000275778	0	1	2	5	0	0	0	0
ENSG00000185652	406	431	536	396	414	526	521	502
ENSG00000133704	917	531	824	409	400	285	1130	123
ENSG00000167588	2	1	3	6	2	0	1	1
ENSG00000167566	1385	1287	1038	814	689	664	1665	1291
ENSG00000139180	280	255	144	133	252	220	224	172
ENSG00000182199	5904	6024	3107	2744	2927	2657	3767	3556
ENSG00000135423	7	7	2	2	2	2	7	1
ENSG00000005175	754	515	566	259	561	410	734	200
ENSG00000180818	1	0	1	0	0	0	14	15
ENSG00000189079	201	215	265	169	124	101	268	50
ENSG00000123388	1	0	0	0	0	0	1	5
ENSG00000037965	72	80	31	8	39	44	364	190
ENSG00000139117	176	99	93	53	97	53	200	43
ENSG00000161798	0	0	4	2	0	0	1	1
ENSG00000152556	1523	1025	1181	806	1154	789	2200	994
ENSG00000170545	103	208	87	94	92	181	111	166
ENSG00000135407	30	19	40	20	18	15	22	15
ENSG00000198353	72	106	88	65	86	183	114	172
ENSG00000185633	1695	2822	1097	1306	113	274	4130	7263
ENSG00000170477	0	2	0	0	0	0	1	1
ENSG00000174718	211	174	307	139	101	103	196	76
ENSG00000165966	0	0	0	3	3	6	0	0
ENSG00000152944	120	182	86	88	63	135	135	106
ENSG00000177990	10	24	10	6	10	12	1	4
ENSG00000161813	380	244	334	157	187	178	327	65
ENSG00000139624	904	670	807	527	859	639	1034	581
ENSG00000173451	29	42	42	18	18	37	34	30
ENSG00000111536	16	32	2	3	0	0	9	9
ENSG00000118596	42	33	61	32	23	13	26	2
ENSG00000170442	56	48	70	60	2	8	20	21
ENSG00000076067	322	387	382	327	282	395	480	258
ENSG00000066117	527	559	436	283	284	263	497	214
ENSG00000175215	535	915	673	523	249	509	652	366
ENSG00000205426	10	13	12	12	2	3	11	10
ENSG00000050405	4219	2746	4522	2480	2839	2071	6564	1218
ENSG00000196935	123	63	130	98	107	67	114	21
ENSG00000166896	57	81	39	38	19	51	50	67
ENSG00000058272	1802	1079	1980	857	1170	731	2473	790
ENSG00000139626	1	11	6	9	0	0	1	0
ENSG00000139291	198	160	209	162	135	99	237	66
ENSG00000161638	17260	11971	7032	4324	7263	5069	5988	2712
ENSG00000111058	336	240	146	83	200	126	563	150
ENSG00000185640	2	1	1	0	0	1	5	2
ENSG00000161800	1394	891	379	226	334	239	510	175
ENSG00000167779	6829	7769	9229	9362	5977	7053	15840	15963
ENSG00000111602	862	561	358	167	291	205	499	179
ENSG00000177425	798	668	913	524	477	351	587	165
ENSG00000111110	50	52	67	25	1	1	44	9
ENSG00000135472	17	13	4	10	28	28	1	2
ENSG00000139644	6553	4578	4256	3052	7258	4917	6065	2143
ENSG00000127325	0	0	1	1	0	1	1	0
ENSG00000180881	17	12	15	0	1	4	7	9
ENSG00000139629	158	126	47	18	145	145	60	24
ENSG00000133639	905	1230	795	758	440	870	915	714
ENSG00000111605	1231	921	694	517	645	523	1064	431
ENSG00000123268	223	250	204	122	151	219	189	94
ENSG00000067715	44	28	74	35	29	15	7	0
ENSG00000133640	3	4	1	0	1	2	0	0
ENSG00000153233	1	4	1	3	3	1	3	1
ENSG00000151746	333	238	298	164	272	228	352	121
ENSG00000172819	507	814	686	599	231	402	452	565
ENSG00000067798	245	197	745	403	370	315	741	99
ENSG00000175782	156	118	122	94	133	135	129	81
ENSG00000171310	82	77	112	66	15	4	24	15
ENSG00000139343	304	596	222	287	286	466	226	326
ENSG00000066084	280	196	257	169	108	91	274	37
ENSG00000135655	1031	703	800	369	664	458	1056	292
ENSG00000186666	47	65	55	62	50	60	77	59
ENSG00000133773	312	406	203	233	197	284	307	272
ENSG00000111057	28285	19903	28994	23598	11320	7401	79279	52457
ENSG00000050438	73	47	15	14	21	17	19	1
ENSG00000111530	2680	1615	2826	1377	1589	1045	3913	959
ENSG00000170523	0	4	2	1	0	0	2	0
ENSG00000136010	1197	789	1080	644	221	229	992	93
ENSG00000079337	70	56	59	40	61	53	53	26
ENSG00000111581	856	580	654	350	472	280	787	261
ENSG00000167780	4	1	3	3	0	3	1	0
ENSG00000139318	86	63	64	37	174	159	33	5
ENSG00000179912	576	712	778	550	335	450	899	576
ENSG00000127720	96	75	54	50	51	46	109	59
ENSG00000111145	455	596	462	307	273	454	336	117
ENSG00000151572	15	12	24	17	4	14	323	111
ENSG00000180263	33	26	30	5	39	36	77	14
ENSG00000059758	293	225	277	187	433	267	450	103
ENSG00000111647	717	587	664	313	426	398	567	168
ENSG00000174600	294	220	307	173	8	7	2	0
ENSG00000120860	474	688	367	409	330	606	584	630
ENSG00000253719	157	177	158	104	70	118	144	43
ENSG00000111670	590	578	998	538	531	541	853	169
ENSG00000111275	697	545	672	512	261	156	1310	626
ENSG00000139354	74	82	26	17	9	8	43	1
ENSG00000064115	1032	1179	960	768	1107	1310	862	554
ENSG00000135519	3	3	5	2	3	5	1	9
ENSG00000161791	554	417	333	153	289	237	414	184
ENSG00000139436	549	382	556	290	346	227	744	172
ENSG00000166226	5180	3598	3062	2049	4351	2797	4329	1575
ENSG00000179104	23	25	79	59	79	70	117	30
ENSG00000136044	862	670	1223	710	845	668	1901	590
ENSG00000197757	44	86	28	43	78	100	234	381
ENSG00000258102	332	372	227	216	169	293	397	166
ENSG00000151233	171	128	125	57	157	134	134	23
ENSG00000012822	1529	1003	2223	1397	1521	1122	5560	2126
ENSG00000118600	303	500	261	242	228	403	233	170
ENSG00000167767	19	29	10	5	13	18	102	62
ENSG00000080371	463	406	461	308	397	383	742	313
ENSG00000182379	407	349	191	148	67	58	454	358
ENSG00000111252	317	481	298	222	112	227	131	61
ENSG00000139323	115	164	86	64	57	109	97	37
ENSG00000139651	140	122	122	87	52	58	127	57
ENSG00000151135	429	589	433	307	274	504	365	119
ENSG00000091039	759	538	1522	579	372	276	1413	112
ENSG00000177889	974	1190	638	614	849	1147	933	582
ENSG00000158104	8	4	11	8	3	6	5	10
ENSG00000139133	45	26	35	6	21	18	32	2
ENSG00000049130	90	76	70	32	46	59	7	0
ENSG00000028203	854	1164	736	483	636	844	699	345
ENSG00000139218	1157	850	1763	707	689	519	1699	215
ENSG00000139154	378	304	290	181	185	204	373	110
ENSG00000136040	12	35	18	12	4	17	12	1
ENSG00000111046	1	1	0	0	0	1	0	0
ENSG00000120832	72	63	63	50	39	52	107	87
ENSG00000111142	2687	2019	1669	1168	1686	1458	2779	1199
ENSG00000061987	645	438	793	362	423	249	687	194
ENSG00000013503	578	428	428	266	391	289	496	149
ENSG00000183283	1168	1271	916	970	810	1165	1893	991
ENSG00000183395	75	77	37	26	31	25	53	13
ENSG00000175183	1458	1683	1198	1134	859	1068	1738	1427
ENSG00000123360	2	0	6	7	0	0	4	0
ENSG00000174989	533	344	351	232	332	244	428	111
ENSG00000120833	68	154	137	115	200	414	31	26
ENSG00000136026	8366	6398	5484	3442	10955	7364	4540	1936
ENSG00000257594	8	6	2	4	7	2	6	0
ENSG00000102189	339	254	607	225	188	247	436	34
ENSG00000111785	209	174	145	86	109	94	249	58
ENSG00000008405	476	315	263	181	302	217	408	138
ENSG00000165891	198	202	169	138	116	141	202	32
ENSG00000188026	808	614	603	450	575	456	935	608
ENSG00000139324	501	290	399	210	243	159	273	24
ENSG00000111727	275	231	231	129	203	215	302	62
ENSG00000188596	5	8	6	1	8	9	4	2
ENSG00000139726	556	751	447	290	351	508	479	180
ENSG00000135517	0	0	1	0	2	2	0	1
ENSG00000075188	652	464	298	255	457	326	490	214
ENSG00000089053	3210	2857	1726	1520	2112	2259	3137	1806
ENSG00000122971	123	114	84	66	125	92	151	94
ENSG00000111144	2315	1837	1861	1329	1589	1056	2890	1565
ENSG00000074527	9165	6771	11974	6595	1368	1120	14182	3533
ENSG00000110801	567	806	405	385	386	614	637	703
ENSG00000211584	58	104	79	81	38	58	82	85
ENSG00000157837	570	594	548	490	315	463	633	453
ENSG00000127314	2478	2394	1909	1437	1372	1710	3378	1249
ENSG00000136014	15	12	12	10	27	36	19	2
ENSG00000088992	2	3	2	0	1	0	6	4
ENSG00000122965	724	503	461	288	610	405	522	180
ENSG00000111726	885	854	639	501	894	931	1039	415
ENSG00000110917	688	774	553	388	715	876	306	157
ENSG00000110931	461	507	495	316	261	364	560	217
ENSG00000175727	449	446	502	341	240	375	813	298
ENSG00000139344	7	12	2	2	4	2	4	1
ENSG00000151131	56	114	27	70	36	75	40	39
ENSG00000111707	217	161	144	111	127	121	235	54
ENSG00000171823	99	136	110	81	53	99	91	65
ENSG00000198774	34	45	42	26	6	6	34	14
ENSG00000139405	227	412	157	185	122	216	276	467
ENSG00000179941	290	241	283	178	207	189	363	66
ENSG00000169372	117	128	92	107	77	146	129	133
ENSG00000173598	410	494	373	301	198	236	479	159
ENSG00000166046	100	79	141	96	47	37	204	39
ENSG00000136048	118	116	152	92	400	480	603	210
ENSG00000127324	31	23	428	346	3	3	461	237
ENSG00000123384	11359	9466	11803	7778	5173	4848	10514	5648
ENSG00000158023	159	130	113	110	50	48	168	80
ENSG00000196498	5343	4512	4197	2556	2516	2587	7226	3727
ENSG00000170633	428	403	278	233	284	261	427	214
ENSG00000089157	16668	52665	17861	24270	12584	34814	13805	40457
ENSG00000182870	0	0	1	1	0	2	1	0
ENSG00000187778	1142	1212	700	653	743	876	1106	1032
ENSG00000120800	378	286	541	230	273	175	380	97
ENSG00000139292	16	6	464	254	0	0	268	67
ENSG00000179195	136	185	161	138	31	85	153	31
ENSG00000198393	26	17	20	14	20	14	38	14
ENSG00000136021	839	689	849	414	570	533	1035	207
ENSG00000170890	1	1	0	0	0	0	1	2
ENSG00000111452	35	41	695	400	92	72	2244	709
ENSG00000184209	347	273	213	175	227	180	401	232
ENSG00000166578	17	17	9	19	1	3	9	10
ENSG00000256223	10	20	15	8	2	6	13	6
ENSG00000018236	29	46	2	6	1	9	0	0
ENSG00000084112	857	819	1191	797	326	476	972	200
ENSG00000089022	287	405	293	253	217	360	319	304
ENSG00000120805	1366	1276	1073	812	1408	1526	1170	495
ENSG00000111445	202	173	77	63	88	63	154	82
ENSG00000256825	13	2	9	1	0	5	13	1
ENSG00000123104	200	110	207	98	74	70	170	24
ENSG00000189046	194	242	168	157	77	121	177	202
ENSG00000139437	419	275	330	167	239	193	484	128
ENSG00000089094	283	214	255	139	157	151	233	102
ENSG00000135090	728	615	730	383	904	729	1200	424
ENSG00000089220	2772	2677	1974	1919	2291	2460	3449	2336
ENSG00000173588	95	111	75	40	74	69	73	28
ENSG00000089154	3388	2091	3040	1577	2100	1396	3351	1292
ENSG00000135093	162	119	154	108	115	108	198	60
ENSG00000183495	891	679	878	600	408	375	690	240
ENSG00000122970	344	207	225	117	228	122	225	57
ENSG00000135678	192	177	224	115	165	202	192	77
ENSG00000111450	273	399	311	222	138	291	327	134
ENSG00000188735	101	98	83	65	86	110	59	29
ENSG00000175970	169	156	190	123	98	116	233	35
ENSG00000076513	1132	828	1528	789	1085	1021	2592	568
ENSG00000139370	742	491	770	529	609	426	837	402
ENSG00000132341	8515	7917	4212	3855	6028	5342	7616	4230
ENSG00000060709	1	1	1	0	1	1	0	0
ENSG00000196458	23	19	38	5	9	12	20	3
ENSG00000174456	6	11	11	7	7	12	8	18
ENSG00000089041	8	5	4	2	1	1	6	3
ENSG00000276045	259	360	196	184	277	337	197	211
ENSG00000157782	57	69	49	34	15	10	53	59
ENSG00000198270	44	91	51	60	37	46	44	79
ENSG00000176422	134	180	63	73	105	117	139	126
ENSG00000176915	2200	1752	1375	1004	2258	2103	1995	668
ENSG00000185482	3	2	3	3	0	1	3	4
ENSG00000089234	468	350	320	257	307	266	601	185
ENSG00000139725	66	77	97	49	65	79	66	33
ENSG00000139714	10	7	8	4	1	2	9	11
ENSG00000111666	420	742	365	313	643	1058	790	762
ENSG00000111348	64	93	46	49	129	198	87	77
ENSG00000135111	396	314	350	210	581	458	88	34
ENSG00000184967	693	476	306	245	514	334	531	412
ENSG00000178882	3	1	9	3	11	16	19	8
ENSG00000176834	81	110	47	29	79	96	62	43
ENSG00000139351	16	17	10	10	12	32	25	38
