EnsemblID	s17AAO2007-Pol	s17AAO2007-tot	s17T-Pol	s17T-tot	sDALJO-Pol	sDALJO-tot	sMAYCL-Pol	sMAYCL-tot
ENSG00000089685	908	1253	203	227	286	430	210	254
ENSG00000184619	12	17	6	8	7	17	7	11
ENSG00000177469	49193	32587	45051	28274	43411	31674	74208	35034
ENSG00000168610	3455	2089	4140	2439	2016	1331	5787	2347
ENSG00000089558	2	2	0	1	0	3	3	5
ENSG00000167925	549	456	435	309	701	543	564	548
ENSG00000173757	929	688	874	538	1079	839	929	387
ENSG00000214832	132	98	63	52	51	47	136	76
ENSG00000010244	2681	2140	1924	1344	2098	1872	3049	1757
ENSG00000180638	7	2	4	7	1	0	2	0
ENSG00000175106	114	178	118	138	187	268	99	103
ENSG00000132361	2007	1290	1406	729	1252	902	1480	765
ENSG00000240445	404	299	442	293	199	209	443	125
ENSG00000125457	177	238	124	121	87	106	303	418
ENSG00000266074	630	481	598	476	207	188	440	261
ENSG00000186665	94	205	106	116	73	136	130	132
ENSG00000108759	1	0	16	18	18	39	9	7
ENSG00000184557	487	597	977	661	447	472	477	371
ENSG00000141736	2223	1722	2552	1589	1623	1325	2252	1528
ENSG00000108639	930	1253	879	796	1071	1417	944	1185
ENSG00000141376	558	400	521	343	336	238	1002	463
ENSG00000172123	168	183	196	124	76	65	357	92
ENSG00000160551	1729	1189	2207	1157	1026	1077	2694	871
ENSG00000121101	1	3	2	0	0	0	3	4
ENSG00000196535	633	484	1048	620	463	458	946	275
ENSG00000108788	669	867	387	435	592	893	550	571
ENSG00000007237	64	43	161	119	165	182	48	27
ENSG00000128487	2098	1873	513	366	832	841	148	111
ENSG00000267121	0	0	0	0	3	3	0	1
ENSG00000184922	6	7	36	27	165	175	19	25
ENSG00000233483	0	0	0	0	2	2	0	1
ENSG00000267278	0	2	1	0	2	4	0	0
ENSG00000006062	80	124	133	109	54	85	109	122
ENSG00000186395	121	471	200	283	99	339	144	438
ENSG00000167920	62	182	90	126	41	129	81	212
ENSG00000187242	0	0	0	2	0	0	3	1
ENSG00000108244	1	0	7	5	1	1	19	15
ENSG00000007312	0	0	1	0	0	1	0	1
ENSG00000007314	0	0	0	1	0	0	1	1
ENSG00000224383	1	0	13	4	6	9	11	8
ENSG00000108622	4	7	21	22	9	9	26	47
ENSG00000178607	238	194	350	212	238	260	234	129
ENSG00000266402	1	5	1	0	0	1	0	1
ENSG00000199753	2	4	1	3	0	0	1	0
ENSG00000136478	3535	3308	1842	1353	1726	2115	1371	777
ENSG00000186868	28	13	51	20	9	8	26	19
ENSG00000141526	6525	4496	3492	2358	8037	4971	4924	3218
ENSG00000108852	140	121	126	99	110	65	241	145
ENSG00000267496	0	0	1	0	0	1	0	1
ENSG00000131096	0	1	4	2	3	1	0	1
ENSG00000161653	27	25	13	22	30	46	9	24
ENSG00000091947	534	491	397	300	498	389	527	423
ENSG00000161654	781	1338	713	721	525	1047	793	1068
ENSG00000141349	1836	1837	1058	969	1884	1889	1282	1586
ENSG00000125319	100	80	34	46	40	49	69	43
ENSG00000161664	12	7	5	3	5	5	10	9
ENSG00000267080	32	53	25	29	17	26	36	60
ENSG00000168591	675	825	631	560	434	599	631	888
ENSG00000267394	0	0	1	0	2	0	1	1
ENSG00000108312	2824	1914	2107	1494	1591	1194	3094	1381
ENSG00000273706	0	0	2	0	1	2	0	0
ENSG00000275029	18	12	11	1	6	3	15	3
ENSG00000275700	1738	1139	1115	774	1205	826	1961	996
ENSG00000225663	1306	2740	1217	1443	794	1749	1292	3182
ENSG00000182676	1	0	0	1	2	2	0	0
ENSG00000141522	7274	7713	5029	4477	5855	7350	7658	7444
ENSG00000263731	0	3	1	1	2	0	1	1
ENSG00000183684	1541	1441	655	723	943	1012	1126	882
ENSG00000141552	729	1759	620	907	602	1163	859	1908
ENSG00000185813	1160	1100	533	400	622	712	919	850
ENSG00000187531	325	331	206	165	222	241	361	335
ENSG00000197063	727	834	858	701	482	677	1029	1011
ENSG00000265688	52	72	57	55	48	50	29	76
ENSG00000183010	3462	3489	1623	1563	1951	2134	2277	1899
ENSG00000185105	1	3	1	0	2	1	0	3
ENSG00000235296	0	1	0	1	0	0	1	0
ENSG00000185269	2	0	2	0	0	1	1	0
ENSG00000184009	150377	129416	77678	71254	171206	136280	131156	92488
ENSG00000185624	35109	27751	20488	15233	35158	26197	36183	20453
ENSG00000033627	975	696	1148	706	939	668	1725	870
ENSG00000131462	1914	1609	885	734	1342	1139	1504	1056
ENSG00000184451	82	173	50	38	72	128	57	95
ENSG00000108797	524	428	624	384	227	200	606	383
ENSG00000108799	464	381	509	358	315	304	895	464
ENSG00000214578	2	2	0	0	0	0	0	1
ENSG00000197291	0	1	1	3	0	0	0	0
ENSG00000131477	14	10	5	11	20	48	4	12
ENSG00000131475	1473	1579	809	691	1000	1271	1283	1233
ENSG00000167695	752	879	658	541	793	979	911	883
ENSG00000179409	716	407	522	332	483	268	722	343
ENSG00000231784	5	14	8	8	2	7	1	10
ENSG00000167699	1298	1100	782	691	726	622	1723	835
ENSG00000171861	244	179	168	146	173	145	278	215
ENSG00000277491	0	0	1	0	1	1	0	3
ENSG00000092871	103	139	139	91	80	112	63	75
ENSG00000073598	0	1	1	5	3	1	1	1
ENSG00000073536	402	423	259	211	305	307	288	243
ENSG00000266947	6	12	12	8	4	6	3	6
ENSG00000166750	1361	880	1491	659	657	576	1663	342
ENSG00000185379	142	175	117	111	79	122	85	105
ENSG00000120071	533	503	747	432	319	353	876	515
ENSG00000141252	1047	656	816	489	790	667	1118	598
ENSG00000214087	154	357	124	167	146	415	266	441
ENSG00000141576	2	0	2	1	5	3	1	2
ENSG00000228218	34	75	16	23	6	27	14	76
ENSG00000185262	680	1044	468	483	358	530	685	939
ENSG00000132510	393	391	620	406	201	214	438	353
ENSG00000274712	8	8	4	7	4	12	3	10
ENSG00000131738	2	3	5	7	16	14	21	11
ENSG00000094796	0	0	0	0	0	2	12	8
ENSG00000267009	1	1	0	4	1	3	1	0
ENSG00000108946	5733	3815	5178	3410	6133	4642	8016	2575
ENSG00000108950	11	7	415	232	297	176	136	96
ENSG00000141337	113	133	107	88	91	129	165	120
ENSG00000196704	765	1456	765	854	577	1217	844	1045
ENSG00000177728	783	702	622	417	538	529	676	515
ENSG00000177303	635	504	518	385	405	317	694	368
ENSG00000182173	201	209	116	117	145	119	190	154
ENSG00000073350	13	3	7	3	5	3	14	7
ENSG00000129197	249	331	202	227	192	231	396	363
ENSG00000126858	849	701	711	439	463	411	1138	433
ENSG00000126561	430	231	504	307	461	262	650	311
ENSG00000213859	437	453	628	417	328	360	936	626
ENSG00000120093	470	691	418	350	328	539	160	148
ENSG00000167447	649	470	534	295	586	375	737	231
ENSG00000278259	592	650	330	261	320	302	360	227
ENSG00000256618	958	4329	905	1561	1041	5081	419	1363
ENSG00000179859	13	15	60	47	25	31	50	46
ENSG00000173917	321	733	334	353	453	1267	209	430
ENSG00000120075	398	585	303	317	692	783	51	67
ENSG00000276293	1743	1974	2091	1606	954	1435	2279	1899
ENSG00000184640	12806	11084	9827	6884	9015	8863	14937	9440
ENSG00000108448	283	412	94	110	32	62	113	130
ENSG00000287403	0	1	0	0	1	1	0	0
ENSG00000261924	1	2	0	0	2	3	0	0
ENSG00000176108	554	707	390	398	430	500	557	509
ENSG00000280351	7	1	5	7	1	4	7	8
ENSG00000262873	0	2	1	0	0	4	2	3
ENSG00000226137	126	202	210	133	66	142	221	123
ENSG00000181409	2	6	17	12	6	2	13	5
ENSG00000167302	78	80	59	39	48	42	78	62
ENSG00000108479	548	476	296	249	472	445	565	563
ENSG00000177370	454	652	363	347	366	611	490	650
ENSG00000108953	13793	11471	8083	6748	10304	10031	15158	8934
ENSG00000159842	3144	2642	3167	2125	1479	1493	3221	2060
ENSG00000214226	13	32	12	18	18	27	14	21
ENSG00000153933	53	62	91	55	78	93	53	35
ENSG00000121060	1152	807	993	555	468	351	994	286
ENSG00000262147	5	1	4	0	2	1	4	1
ENSG00000141580	1120	2055	1393	1252	896	1719	1492	1705
ENSG00000141542	126	223	186	193	68	142	294	320
ENSG00000141560	822	691	663	562	522	476	1273	836
ENSG00000167363	205	162	116	129	132	104	207	176
ENSG00000141556	2141	1218	1434	779	1480	834	1920	922
ENSG00000141579	2	0	1	1	2	0	1	0
ENSG00000175711	62	63	52	44	92	81	92	81
ENSG00000176845	1594	2688	1302	1294	780	1315	1560	2400
ENSG00000274370	13	23	26	30	7	25	36	18
ENSG00000261888	83	90	49	62	27	35	81	95
ENSG00000267060	6	8	3	5	1	9	0	3
ENSG00000276851	16	14	10	9	3	3	9	10
ENSG00000005882	544	478	488	351	265	234	1064	692
ENSG00000167100	52	78	113	90	136	282	183	208
ENSG00000108819	2508	2558	2522	1928	1433	1740	2485	2538
ENSG00000188662	5	9	2	4	1	1	5	9
ENSG00000108821	666161	473331	366057	202783	181181	133616	504649	361991
ENSG00000249406	19	25	10	19	4	12	23	69
ENSG00000167105	8	11	8	8	6	5	10	8
ENSG00000015532	1486	963	1367	856	1518	1086	1151	690
ENSG00000279792	0	1	9	1	0	1	1	2
ENSG00000108826	496	746	287	350	359	649	418	472
ENSG00000154920	98	84	32	21	19	24	49	15
ENSG00000108829	7255	5336	3506	2618	7356	5885	4462	2401
ENSG00000253102	0	2	0	0	1	4	0	2
ENSG00000108823	310	264	247	255	41	37	1682	1717
ENSG00000266365	2	2	0	0	1	0	2	2
ENSG00000263887	74	48	56	28	39	25	98	13
ENSG00000087995	354	387	248	259	219	335	320	281
ENSG00000239246	38	68	21	39	23	50	24	75
ENSG00000274565	7	7	4	1	1	6	4	3
ENSG00000011028	7115	5260	5828	3425	6326	4304	3634	1922
ENSG00000146872	771	830	776	433	668	686	978	366
ENSG00000136463	573	528	306	325	350	358	587	431
ENSG00000260793	0	3	0	1	1	2	3	0
ENSG00000108309	4	4	3	0	2	4	1	2
ENSG00000013306	1092	2291	950	1036	783	1723	928	2039
ENSG00000030582	9161	6274	9417	6815	8064	5386	15955	10934
ENSG00000161682	74	89	114	57	79	74	61	53
ENSG00000005961	1	1	1	1	2	3	3	1
ENSG00000275066	695	526	795	457	527	465	864	299
ENSG00000278053	876	590	794	430	610	454	790	251
ENSG00000277501	0	2	1	0	0	3	2	2
ENSG00000275410	0	2	2	2	2	2	2	0
ENSG00000273513	32	31	31	25	13	21	23	45
ENSG00000132591	1019	1010	630	570	584	685	975	1110
ENSG00000132589	1955	1720	1699	1445	1470	1503	3236	2648
ENSG00000167536	15	15	15	18	13	16	28	16
ENSG00000109118	656	623	685	517	450	501	802	545
ENSG00000087152	967	1517	1131	898	518	963	863	1096
ENSG00000267288	2	5	3	0	2	0	3	0
ENSG00000161513	710	480	339	239	510	302	900	578
ENSG00000167861	22	24	47	41	17	13	16	20
ENSG00000109089	1112	1387	869	659	908	1212	790	993
ENSG00000167862	541	640	221	289	360	455	446	375
ENSG00000167863	1920	2349	932	1193	1781	2231	1973	1620
ENSG00000253506	1	10	1	2	2	0	4	5
ENSG00000108506	150	72	199	97	113	78	228	61
ENSG00000266648	2	2	0	2	0	2	1	1
ENSG00000108389	580	482	605	457	447	430	625	245
ENSG00000136492	305	189	115	71	99	107	70	22
ENSG00000141255	32	73	0	0	0	4	0	2
ENSG00000108381	10	8	10	18	5	3	10	12
ENSG00000170004	4995	3928	5036	2927	3263	3676	5030	2881
ENSG00000168517	25	32	25	11	16	17	26	13
ENSG00000262089	5	14	11	10	4	12	18	50
ENSG00000108839	28	26	18	31	12	14	31	49
ENSG00000219200	14	43	25	25	17	43	29	56
ENSG00000161939	0	3	0	0	1	1	1	0
ENSG00000258315	1	5	0	1	1	2	0	1
ENSG00000267532	0	0	1	1	0	2	0	2
ENSG00000174327	38	27	34	22	43	30	54	39
ENSG00000174326	1	2	3	2	1	3	16	18
ENSG00000141505	0	4	0	2	9	7	0	2
ENSG00000132535	205	368	348	281	201	363	323	495
ENSG00000072778	4799	3260	3811	2800	3745	2754	6298	3950
ENSG00000004975	1411	992	1060	806	777	583	1660	1095
ENSG00000040633	1273	1200	982	786	915	956	1275	999
ENSG00000170296	193	277	173	211	130	262	218	333
ENSG00000279641	3	6	5	8	0	5	2	10
ENSG00000175826	971	2179	1154	1312	797	1728	913	2020
ENSG00000170291	334	449	289	360	290	490	327	596
ENSG00000181885	23	46	11	13	44	51	5	12
ENSG00000181856	1	4	14	7	0	0	4	3
ENSG00000006047	0	0	0	1	1	0	1	0
ENSG00000129646	40	66	36	24	24	37	26	23
ENSG00000270647	3300	2446	2438	1372	1922	1504	3156	1416
ENSG00000270885	39	120	61	31	26	46	30	53
ENSG00000271447	54	62	35	21	2	13	51	55
ENSG00000271268	2	1	0	1	0	0	0	0
ENSG00000271503	0	2	0	0	5	8	0	1
ENSG00000270977	1	5	2	1	0	1	0	0
ENSG00000131095	0	5	2	2	0	0	1	7
ENSG00000168792	211	219	307	253	130	159	336	370
ENSG00000167543	1420	1217	1014	734	1687	1329	1004	1097
ENSG00000108262	888	912	850	659	503	532	1002	865
ENSG00000198720	485	450	418	319	66	85	440	426
ENSG00000173065	289	374	362	268	223	328	356	358
ENSG00000179761	6	3	2	5	2	7	9	7
ENSG00000221995	8	14	11	11	13	6	7	6
ENSG00000108387	10	9	6	5	6	8	2	1
ENSG00000131737	327	234	292	268	1139	833	1733	1239
ENSG00000182534	4276	7762	6125	6053	6859	14709	9469	13443
ENSG00000175866	321	232	262	157	263	187	429	332
ENSG00000278599	48	52	61	44	17	27	51	70
ENSG00000170425	65	91	63	71	303	472	76	48
ENSG00000278299	41	30	32	25	10	19	34	43
ENSG00000196689	15	10	16	7	5	8	18	14
ENSG00000132388	1256	1263	1209	924	690	877	1353	926
ENSG00000274808	10	10	12	0	4	8	11	11
ENSG00000170049	16	4	14	10	13	17	17	10
ENSG00000183011	367	902	338	483	337	833	417	874
ENSG00000274611	31	24	25	20	8	17	33	47
ENSG00000108395	1291	993	957	616	575	594	2088	670
ENSG00000224738	3	0	3	1	0	0	0	5
ENSG00000153982	34	12	16	10	31	17	34	23
ENSG00000175155	234	271	274	230	84	112	626	339
ENSG00000161955	26	41	30	40	5	36	15	35
ENSG00000170412	16	20	135	93	8	5	11	1
ENSG00000167850	0	2	0	0	0	1	2	1
ENSG00000262003	3	3	1	0	2	9	0	0
ENSG00000169733	453	625	405	379	454	666	489	651
ENSG00000169727	3081	2482	1591	1329	2509	2119	2759	2046
ENSG00000169718	782	999	494	408	613	875	635	668
ENSG00000169710	7342	5011	4409	2371	4032	2867	5291	2852
ENSG00000176155	139	160	92	65	63	74	112	60
ENSG00000265678	0	1	0	0	0	0	2	1
ENSG00000280407	5	4	6	1	9	9	3	6
ENSG00000221852	12	21	22	40	112	155	66	91
ENSG00000188581	2	0	2	0	1	6	1	5
ENSG00000214518	2	0	1	1	2	6	3	3
ENSG00000212724	12	36	15	16	94	188	10	22
ENSG00000213417	5	4	1	3	14	23	1	2
ENSG00000172716	542	352	507	255	501	349	740	194
ENSG00000167281	1	1	0	0	0	1	0	0
ENSG00000179314	15	13	33	19	6	9	1	8
ENSG00000154263	16	29	13	11	2	0	24	11
ENSG00000141506	0	1	0	0	1	2	0	7
ENSG00000174292	7	6	11	22	9	12	48	26
ENSG00000141219	419	434	318	207	285	274	394	141
ENSG00000153930	0	0	0	0	0	1	1	1
ENSG00000108840	1280	1251	1202	883	610	693	1739	1953
ENSG00000072310	2113	1406	1017	602	1234	818	847	453
ENSG00000274512	69	60	39	29	22	26	32	51
ENSG00000176809	84	95	101	71	39	57	87	78
ENSG00000073605	29	38	3	8	9	6	5	5
ENSG00000159314	22	21	34	23	32	27	14	17
ENSG00000167549	95	85	40	30	47	52	100	76
ENSG00000266865	10	28	19	8	4	12	19	22
ENSG00000167525	7	16	10	7	3	16	12	18
ENSG00000204889	2	0	0	0	1	0	0	1
ENSG00000158270	3	2	68	47	20	16	0	2
ENSG00000264964	5	11	10	9	4	10	1	5
ENSG00000266441	3	3	2	2	0	0	0	5
ENSG00000266401	0	1	0	0	0	1	1	0
ENSG00000264575	15	20	19	11	9	22	4	14
ENSG00000255112	885	801	770	593	680	719	1217	566
ENSG00000141401	37	58	74	49	38	71	39	15
ENSG00000170579	0	3	245	131	2	11	1396	544
ENSG00000079134	393	307	202	127	190	123	296	122
ENSG00000177337	18	46	18	19	14	40	11	30
ENSG00000168502	881	792	614	446	825	767	490	265
ENSG00000266613	16	12	25	23	9	8	32	14
ENSG00000266405	4	8	5	1	1	0	3	12
ENSG00000101574	226	232	137	91	101	102	161	63
ENSG00000168461	1000	1548	1702	1390	403	768	3113	2458
ENSG00000265939	1	2	2	0	0	0	0	2
ENSG00000176912	6	17	2	7	1	9	9	5
ENSG00000267336	0	1	2	0	2	1	0	0
ENSG00000263823	9	5	18	12	8	7	27	34
ENSG00000141447	1005	963	1043	745	523	636	1276	585
ENSG00000235552	1468	3085	1145	1331	1169	2080	1047	1308
ENSG00000273355	0	2	1	0	3	0	0	2
ENSG00000101557	3096	2207	2089	1235	2112	1535	2704	1035
ENSG00000273284	1	0	3	0	0	1	3	2
ENSG00000206432	0	0	6	6	0	0	2	7
ENSG00000176105	1250	1186	1124	618	852	976	1251	425
ENSG00000265962	3	3	2	1	0	0	1	0
ENSG00000266850	1	0	2	0	1	1	0	0
ENSG00000274400	0	1	0	0	1	2	1	2
ENSG00000266242	14	29	13	16	0	2	24	9
ENSG00000166974	2617	2036	2039	1361	1274	1099	5592	2441
ENSG00000272799	1	2	1	0	0	0	1	0
ENSG00000263006	317	245	304	157	254	235	463	227
ENSG00000134775	228	184	412	216	359	331	919	314
ENSG00000266373	10	4	3	6	3	4	6	8
ENSG00000266010	43	68	73	76	18	37	113	89
ENSG00000263627	1	3	0	1	0	0	0	4
ENSG00000265766	2	5	15	1	1	1	16	10
ENSG00000180777	50	42	93	53	11	9	216	76
ENSG00000128789	886	1124	675	661	601	748	1037	975
ENSG00000264061	0	2	11	9	34	65	3	0
ENSG00000279042	0	0	1	0	0	0	1	3
ENSG00000257267	116	333	150	160	61	226	131	230
ENSG00000262001	29	56	8	8	11	22	13	15
ENSG00000266969	7	3	5	3	2	3	1	0
ENSG00000277534	28	25	16	17	3	16	20	18
ENSG00000265750	4	2	3	3	3	4	8	1
ENSG00000078142	936	619	862	432	650	443	1562	440
ENSG00000273348	0	2	1	1	0	0	1	2
ENSG00000265273	0	0	0	1	0	0	1	1
ENSG00000263884	1	1	0	1	0	0	0	0
ENSG00000080986	872	538	142	86	137	79	111	40
ENSG00000178127	4	5	2	2	7	11	4	3
ENSG00000154889	292	333	317	246	276	394	342	243
ENSG00000263878	0	0	1	1	0	0	3	16
ENSG00000266283	10	3	7	7	4	1	13	4
ENSG00000017797	2906	3108	2511	1979	1876	2466	3725	2435
ENSG00000260389	0	1	0	0	0	1	1	1
ENSG00000167315	728	700	546	440	598	591	1475	748
ENSG00000141380	1908	1549	1309	924	1223	1230	2165	751
ENSG00000186481	14	12	20	2	6	1	60	9
ENSG00000215457	0	0	0	0	1	2	0	2
ENSG00000278983	1	3	0	0	0	0	0	2
ENSG00000264745	0	1	2	1	0	0	0	0
ENSG00000101745	577	500	954	399	486	436	1021	392
ENSG00000265787	1	0	2	1	0	0	2	8
ENSG00000264012	3	1	0	0	0	0	1	0
ENSG00000134278	1119	1029	1151	681	495	488	2078	541
ENSG00000152242	428	375	400	261	383	384	427	232
ENSG00000266573	0	0	2	16	4	9	4	12
ENSG00000267374	0	4	0	0	1	6	0	0
ENSG00000279332	3	5	12	15	6	11	18	13
ENSG00000154839	95	118	25	19	26	30	24	6
ENSG00000152223	1185	755	1321	771	1051	826	1278	474
ENSG00000267541	2	12	3	4	2	5	0	8
ENSG00000152234	9445	7902	5864	4627	7464	5427	7654	4396
ENSG00000101639	419	331	367	167	152	97	383	142
ENSG00000263846	0	0	0	0	2	1	1	2
ENSG00000172361	18	15	3	9	7	7	10	7
ENSG00000266145	8	3	5	1	0	0	5	0
ENSG00000141425	959	1195	1059	812	970	1398	1174	572
ENSG00000212710	4	4	11	3	0	0	28	15
ENSG00000264350	21	63	27	24	22	46	17	70
ENSG00000286593	1	1	7	1	0	1	1	2
ENSG00000287673	21	30	0	3	4	14	0	0
ENSG00000101624	172	136	114	78	83	80	187	61
ENSG00000187589	0	0	4	1	0	0	1	0
ENSG00000174448	0	2	1	0	0	3	0	0
ENSG00000273141	2	1	2	0	0	2	2	1
ENSG00000134489	1	1	0	0	0	0	0	1
ENSG00000101773	699	836	528	352	321	480	484	201
ENSG00000168234	154	140	288	222	205	192	425	220
ENSG00000267774	1	4	9	1	0	1	0	0
ENSG00000197046	46	62	43	37	11	27	34	36
ENSG00000166845	148	164	79	38	72	99	52	25
ENSG00000134046	1097	1549	1069	940	698	1255	1170	1261
ENSG00000067900	2518	1715	2424	1108	1857	1306	3186	1182
ENSG00000267279	7	12	4	7	51	91	15	26
ENSG00000152240	426	464	216	241	246	279	298	213
ENSG00000176641	192	186	169	95	97	173	25	19
ENSG00000166510	9	12	5	2	30	41	1	0
ENSG00000175387	1515	1753	1612	1146	889	1369	1996	1333
ENSG00000041353	16	17	43	27	30	41	54	14
ENSG00000267699	0	0	2	1	0	1	0	0
ENSG00000273335	0	2	4	0	0	2	2	10
ENSG00000257513	2	3	2	0	0	0	0	1
ENSG00000277310	3	2	1	0	1	0	0	2
ENSG00000266605	4	9	16	4	2	1	14	5
ENSG00000141655	3	3	13	11	3	1	1	2
ENSG00000265296	2	4	2	0	0	2	3	0
ENSG00000267249	4	4	4	5	1	2	7	0
ENSG00000091164	1988	2005	1316	1117	1524	1447	1935	1119
ENSG00000134030	3034	2382	3049	2048	2022	1919	5024	3233
ENSG00000082212	1111	845	819	410	622	429	939	377
ENSG00000141441	175	166	159	101	69	133	70	50
ENSG00000175886	151	362	96	104	98	156	72	178
ENSG00000141642	119	142	66	88	57	82	90	62
ENSG00000152229	95	71	89	47	180	151	122	33
ENSG00000266522	1	0	2	0	0	1	0	0
ENSG00000272788	1	0	2	0	0	3	1	1
ENSG00000141664	185	144	198	122	80	107	207	94
ENSG00000101782	1713	1259	1417	775	1133	906	2180	580
ENSG00000141665	8	8	4	3	3	3	5	5
ENSG00000141458	930	602	1229	652	642	411	1066	390
ENSG00000141437	8	19	12	8	7	8	7	6
ENSG00000167306	2	3	5	1	0	0	4	5
ENSG00000172466	764	603	569	355	461	399	753	175
ENSG00000166562	371	551	143	136	347	544	127	90
ENSG00000134779	1318	2321	1103	1281	1231	2506	1416	1700
ENSG00000242550	0	0	2	0	7	4	0	0
ENSG00000166603	0	0	1	1	0	1	4	5
ENSG00000266554	1	0	2	2	0	0	0	0
ENSG00000176890	638	526	243	165	284	235	343	135
ENSG00000278986	2	0	0	1	0	1	2	0
ENSG00000278017	0	1	1	0	0	0	0	1
ENSG00000166479	2328	1574	2061	1035	2010	1649	1468	439
ENSG00000101546	417	416	199	190	217	236	493	364
ENSG00000266920	6	1	1	0	2	2	3	3
ENSG00000267686	0	1	0	2	0	1	1	0
ENSG00000141452	422	349	337	279	349	356	693	419
ENSG00000287611	0	0	1	2	1	2	0	0
ENSG00000166396	54	37	29	17	275	302	8	5
ENSG00000188985	154	170	72	31	88	96	57	22
ENSG00000101542	2	1	2	3	5	5	0	1
ENSG00000266053	18	19	22	21	9	13	20	31
ENSG00000267397	0	1	1	0	0	1	3	2
ENSG00000175354	331	449	241	207	318	335	422	185
ENSG00000085415	933	818	631	455	622	630	868	331
ENSG00000267742	0	1	0	2	1	0	0	0
ENSG00000074695	5936	3990	4654	2546	6153	5041	3074	917
ENSG00000268573	0	2	3	2	0	0	3	0
ENSG00000186496	41	46	41	30	18	15	108	38
ENSG00000081913	224	155	221	172	165	112	608	284
ENSG00000071991	1	1	0	0	1	3	0	0
ENSG00000266256	1	1	0	3	1	3	0	0
ENSG00000226742	5	32	25	29	26	67	22	57
ENSG00000215492	914	1159	691	592	539	663	617	282
ENSG00000141469	72	88	539	294	21	14	10	6
ENSG00000264301	1	2	4	1	0	0	2	5
ENSG00000273232	0	1	1	1	0	0	0	3
ENSG00000132199	326	300	117	95	93	71	140	71
ENSG00000263753	140	330	248	204	101	231	135	240
ENSG00000267293	0	3	0	0	3	0	0	2
ENSG00000101544	560	488	447	326	290	239	521	207
ENSG00000141428	184	288	137	134	106	187	156	158
ENSG00000134504	406	353	241	179	141	190	391	316
ENSG00000141424	2202	1707	2244	1290	2586	2025	1734	630
ENSG00000267301	0	0	1	0	0	0	1	3
ENSG00000198081	143	171	168	124	108	113	217	112
ENSG00000273368	0	2	5	3	2	2	8	9
ENSG00000198795	87	79	418	295	109	152	41	28
ENSG00000221887	0	0	1	2	7	15	0	0
ENSG00000154059	978	1020	751	551	548	650	1116	436
ENSG00000267127	1	2	2	1	0	0	0	1
ENSG00000141668	0	0	0	0	0	2	11	9
ENSG00000286186	2	0	1	0	0	0	2	2
ENSG00000264247	35	71	43	39	16	24	22	25
ENSG00000275763	2	6	7	5	2	9	3	2
ENSG00000287281	3	2	11	11	3	2	5	3
ENSG00000141759	767	1614	721	798	734	1387	803	1182
ENSG00000270469	0	0	1	1	0	0	0	3
ENSG00000197971	187	256	933	654	256	354	3653	2399
ENSG00000260747	42	42	21	13	38	28	31	20
ENSG00000101493	377	317	393	313	323	336	220	121
ENSG00000260552	5	7	5	4	6	16	5	4
ENSG00000264644	1	1	0	1	0	0	4	1
ENSG00000264116	1	1	2	4	0	0	6	0
ENSG00000186812	172	154	178	98	106	85	231	92
ENSG00000101680	141	99	127	59	256	185	90	22
ENSG00000134490	63	117	107	83	49	111	118	100
ENSG00000173213	1	0	0	0	1	0	2	2
ENSG00000278000	1	2	2	0	5	1	5	0
ENSG00000134759	1639	1177	1304	908	1401	1090	2064	780
ENSG00000150637	0	5	0	0	2	1	3	0
ENSG00000101695	4	1	3	1	0	3	2	1
ENSG00000197563	665	470	556	376	370	348	508	240
ENSG00000275178	1	0	4	3	2	0	1	6
ENSG00000075643	617	465	179	155	127	134	155	77
ENSG00000267251	1	0	2	2	0	0	2	0
ENSG00000166377	264	176	287	161	233	168	302	158
ENSG00000133313	1608	1114	939	585	1452	932	1262	534
ENSG00000265778	20	53	8	12	11	11	10	19
ENSG00000197632	425	270	551	401	9641	6807	3123	1469
ENSG00000178184	28	32	39	48	22	20	155	86
ENSG00000278330	1	0	0	0	0	1	0	1
ENSG00000186814	117	123	133	89	55	60	165	71
ENSG00000128791	2659	3073	2273	1730	5186	7431	2242	945
ENSG00000264278	5	6	8	7	6	14	13	22
ENSG00000206052	19	46	6	14	29	37	1	1
ENSG00000267270	2	5	3	1	0	5	9	3
ENSG00000278107	6	4	3	7	2	8	8	22
ENSG00000150477	69	86	65	57	44	29	77	43
ENSG00000180011	438	434	475	298	221	263	524	257
ENSG00000154065	6	15	55	54	5	11	155	141
ENSG00000166401	419	355	332	205	467	435	584	211
ENSG00000183287	783	752	931	572	834	949	168	108
ENSG00000206129	4	1	0	1	2	3	1	6
ENSG00000259256	0	0	0	1	0	0	3	3
ENSG00000078043	270	431	319	280	179	253	373	280
ENSG00000167220	41	49	30	33	34	30	51	19
ENSG00000134049	471	861	472	541	540	915	493	437
ENSG00000177426	616	663	735	689	679	731	1724	1488
ENSG00000141384	76	95	69	36	30	15	66	39
ENSG00000101596	1015	631	832	347	469	360	941	253
ENSG00000141682	153	304	84	73	138	297	34	47
ENSG00000175322	16	21	16	18	7	9	10	16
ENSG00000101558	4080	3551	2941	2426	2332	2219	4443	2252
ENSG00000134757	1	5	1	2	0	0	1	2
ENSG00000170558	7933	5689	8412	4717	5590	3894	4075	1413
ENSG00000274578	4	5	1	1	6	12	0	2
ENSG00000264971	6	18	3	4	2	0	3	12
ENSG00000215472	0	2	5	1	4	1	6	4
